Date,Symbol,Extreme_Return
2000-02-25,HDFC,0.0800398066533978
2000-02-28,DRREDDY,0.0734608583828966
2000-02-28,GRASIM,0.0800065713816329
2000-02-28,ONGC,0.0801958983777164
2000-02-29,DRREDDY,-0.0715483677747829
2000-03-01,BRITANNIA,-0.0799672935404741
2000-03-01,CIPLA,-0.0799913005654633
2000-03-01,HDFC,0.0800348518795122
2000-03-01,HDFCBANK,0.0800276752767528
2000-03-02,BRITANNIA,-0.0799857803057234
2000-03-02,CIPLA,-0.0799962176729232
2000-03-02,DRREDDY,-0.0793713163064833
2000-03-02,GRASIM,0.0800933125972005
2000-03-02,HDFC,0.0800968076524144
2000-03-02,HDFCBANK,0.0800768737988468
2000-03-02,IOC,-0.07999098693105
2000-03-02,RELIANCE,-0.0790719696969697
2000-03-03,CIPLA,-0.0799629991263682
2000-03-03,DRREDDY,-0.0799900412576469
2000-03-03,HDFCBANK,0.080071174377224
2000-03-03,HINDUNILVR,-0.0795656185676769
2000-03-03,RELIANCE,-0.0798628963153385
2000-03-03,SHREECEM,-0.0776470588235292
2000-03-06,ITC,0.0800325757014881
2000-03-06,SHREECEM,0.079081632653061
2000-03-07,DRREDDY,0.0787530450669915
2000-03-07,GRASIM,-0.0790929950060737
2000-03-07,SHREECEM,-0.0791962174940896
2000-03-08,DRREDDY,-0.0720158074873857
2000-03-09,DRREDDY,-0.08
2000-03-09,HEROMOTOCO,0.0800521674326169
2000-03-09,SUNPHARMA,-0.6771196283391405
2000-03-10,CIPLA,0.0800421566452185
2000-03-10,DRREDDY,0.0798479087452472
2000-03-10,HEROMOTOCO,0.0763038353171181
2000-03-13,CIPLA,0.0800164346977556
2000-03-13,DRREDDY,0.0800290875688916
2000-03-13,SHREECEM,-0.0727532097004278
2000-03-14,CIPLA,0.0800323362974937
2000-03-14,DRREDDY,0.0800170098160812
2000-03-14,RELIANCE,0.078740157480315
2000-03-15,HINDUNILVR,0.0799992504169555
2000-03-15,RELIANCE,0.0800638686131387
2000-03-15,SHREECEM,0.0792682926829269
2000-03-16,CIPLA,-0.0757562586926287
2000-03-16,DRREDDY,-0.079345368866813
2000-03-16,ITC,-0.0775507807913585
2000-03-21,DRREDDY,0.079716410167733
2000-03-21,GRASIM,-0.07950974230044
2000-03-21,ITC,-0.0770063005154967
2000-03-22,DRREDDY,0.0800128122998078
2000-03-22,HEROMOTOCO,0.0800155262282356
2000-03-22,IOC,0.0800839832033595
2000-03-23,HDFCBANK,0.0737124258089221
2000-03-23,HEROMOTOCO,0.0800431277917543
2000-03-27,HEROMOTOCO,-0.0799669102440369
2000-03-27,RELIANCE,0.0800083125519535
2000-03-28,DRREDDY,-0.0799965155782688
2000-03-28,RELIANCE,0.0800461804887433
2000-03-29,DRREDDY,-0.0799772755965155
2000-03-29,HDFC,-0.0785073903561909
2000-03-30,RELIANCE,0.0799852561739771
2000-03-31,CIPLA,0.0785591929958127
2000-03-31,DRREDDY,0.0788473612901092
2000-03-31,GRASIM,0.076128806440322
2000-03-31,HDFC,0.0801154321835919
2000-03-31,RELIANCE,0.0800341296928326
2000-04-03,HDFC,0.0800254452926207
2000-04-03,HINDUNILVR,0.0800033161996351
2000-04-03,ITC,0.074920763369074
2000-04-04,DRREDDY,-0.0800012908639106
2000-04-04,HDFC,0.080103663564613
2000-04-04,HDFCBANK,-0.0799109852316407
2000-04-04,HINDUNILVR,-0.0796806632378904
2000-04-04,ITC,-0.0799874529485571
2000-04-04,RELIANCE,-0.0798843578819232
2000-04-05,HDFCBANK,-0.0798153034300791
2000-04-06,HDFCBANK,-0.0798088410991636
2000-04-06,RELIANCE,0.0790736145574855
2000-04-07,CIPLA,0.0793312143510254
2000-04-07,DRREDDY,0.0792618629173989
2000-04-07,GRASIM,0.077691619445273
2000-04-07,HDFCBANK,0.0799792261750194
2000-04-07,HEROMOTOCO,0.080012870703062
2000-04-07,HINDUNILVR,0.073710025505199
2000-04-07,RELIANCE,0.0800245285911391
2000-04-10,GRASIM,0.0801162308011622
2000-04-10,HDFCBANK,0.0800673238759317
2000-04-13,RELIANCE,-0.0798934753661784
2000-04-17,BRITANNIA,-0.0800034974206522
2000-04-17,DRREDDY,-0.0800012846452773
2000-04-17,HDFCBANK,-0.0799308705984014
2000-04-17,ITC,-0.0799970830598701
2000-04-17,ONGC,-0.07981220657277
2000-04-18,ITC,-0.0794229549778058
2000-04-19,ONGC,-0.0795974382433669
2000-04-24,CIPLA,-0.0775587126703392
2000-04-24,ITC,-0.0777314573562619
2000-04-26,DRREDDY,0.076064987562189
2000-04-26,HDFCBANK,0.0792379302879411
2000-04-26,HEROMOTOCO,0.0800122812404051
2000-04-26,ITC,0.0800233644859813
2000-04-26,RELIANCE,0.0780003011594638
2000-04-28,CIPLA,-0.0799814116796613
2000-05-02,BPCL,-0.1185860889395667
2000-05-02,CIPLA,-0.1199910203165338
2000-05-02,DRREDDY,-0.1199179121815224
2000-05-02,GRASIM,-0.0758280479210711
2000-05-02,HCLTECH,-0.1199935815147625
2000-05-02,HINDUNILVR,-0.0880733944954127
2000-05-02,SUNPHARMA,-0.1199891657638136
2000-05-02,WIPRO,-0.1199988171629653
2000-05-02,ZEEL,-0.1199638788552374
2000-05-03,HEROMOTOCO,-0.0840661641541039
2000-05-03,SUNPHARMA,0.10803324099723
2000-05-03,WIPRO,-0.1129238213649652
2000-05-04,BRITANNIA,0.0755268730462839
2000-05-04,CIPLA,0.0839507763675022
2000-05-04,HINDUNILVR,0.1024726091630641
2000-05-04,SUNPHARMA,0.1199999999999998
2000-05-04,WIPRO,0.1149497130518779
2000-05-04,ZEEL,0.1121128641789799
2000-05-05,BRITANNIA,0.0849428089255579
2000-05-05,GRASIM,-0.1192999357739241
2000-05-05,HCLTECH,0.111789879455098
2000-05-05,HINDALCO,0.0993377483443709
2000-05-05,MM,0.1064814814814814
2000-05-05,SUNPHARMA,0.1200396825396825
2000-05-05,WIPRO,0.1104372642951787
2000-05-08,GRASIM,-0.1199635369188696
2000-05-08,INFY,-0.1130282512257763
2000-05-08,ITC,-0.0780474840538624
2000-05-08,WIPRO,-0.1194027567426989
2000-05-10,ZEEL,-0.1193017174358612
2000-05-11,HCLTECH,-0.1199891473919825
2000-05-11,INFY,-0.0901951436357662
2000-05-11,MM,-0.1199388846447669
2000-05-11,WIPRO,-0.110161476759256
2000-05-11,ZEEL,-0.1199743198780194
2000-05-12,HCLTECH,-0.1086788962540465
2000-05-12,MM,-0.1124131944444444
2000-05-12,SUNPHARMA,-0.1037901606425701
2000-05-12,ZEEL,-0.1200072952763084
2000-05-15,HCLTECH,0.1018246281563473
2000-05-16,DRREDDY,0.103045155069902
2000-05-16,ITC,0.0781290378154877
2000-05-16,SUNPHARMA,0.0893562958780351
2000-05-17,GRASIM,0.0758261656858307
2000-05-18,BPCL,0.1202217683104756
2000-05-18,WIPRO,-0.1199948938343049
2000-05-19,SUNPHARMA,0.1093063019052271
2000-05-22,WIPRO,-0.1062936013802415
2000-05-23,ASIANPAINT,0.1075463802482912
2000-05-23,CIPLA,-0.1130689206762028
2000-05-24,ASIANPAINT,0.0787153652392946
2000-05-24,BPCL,0.120010573618821
2000-05-25,GRASIM,0.1155844155844154
2000-05-25,MM,0.1201224177505737
2000-05-26,BRITANNIA,0.0777603451657187
2000-05-26,GRASIM,0.1201008925106712
2000-05-26,HINDUNILVR,0.1192845164896589
2000-05-26,WIPRO,-0.11138695796094
2000-05-29,HDFC,0.1200082764328573
2000-05-30,HCLTECH,0.114529393847091
2000-05-30,ITC,0.1023862788963458
2000-05-30,ZEEL,0.1086439333862014
2000-05-31,BPCL,-0.1054006968641114
2000-05-31,HCLTECH,0.1200236858886762
2000-05-31,HDFC,-0.1199301020877402
2000-05-31,INFY,0.1167713161904915
2000-05-31,MM,0.0854775403401657
2000-06-01,BPCL,-0.1185491723466406
2000-06-01,MM,-0.1199276817999196
2000-06-02,HCLTECH,0.1200374281513165
2000-06-02,TATASTEEL,0.1203354297693919
2000-06-05,HCLTECH,0.1074511676015437
2000-06-05,ICICIBANK,0.1190821256038647
2000-06-06,WIPRO,0.113660062565172
2000-06-08,SUNPHARMA,0.1173814898419864
2000-06-14,ZEEL,-0.103578154425612
2000-06-16,CIPLA,0.0770057533034076
2000-06-20,DRREDDY,0.1194071366128903
2000-06-20,SUNPHARMA,0.1144932867390104
2000-06-21,CIPLA,-0.0832621234778894
2000-06-22,ONGC,0.0800751879699248
2000-07-04,CIPLA,0.1035938391329149
2000-07-04,HDFC,-0.1252050300710772
2000-07-04,SUNPHARMA,0.1038010406561422
2000-07-06,HINDUNILVR,-0.8990511238590035
2000-07-11,BPCL,0.1303095752339813
2000-07-12,CIPLA,-0.0800066075656626
2000-07-20,GRASIM,-0.0929940870811683
2000-07-24,DRREDDY,-0.0830802139037432
2000-07-24,GRASIM,-0.0845238095238095
2000-07-24,MM,-0.1544353842352359
2000-07-24,SBIN,-0.0823394495412843
2000-07-24,TATAMOTORS,-0.0930034129692832
2000-07-24,WIPRO,-0.1046307207851168
2000-07-26,HEROMOTOCO,-0.1204855974240709
2000-07-27,MM,0.1166711993472942
2000-07-31,TATAMOTORS,-0.110523786641038
2000-08-01,HEROMOTOCO,-0.0784208992910556
2000-08-01,MM,-0.0913731495661052
2000-08-02,ASIANPAINT,-0.4135775862068965
2000-08-02,GRASIM,0.075423893977782
2000-08-03,HDFCBANK,0.1270089285714284
2000-08-04,HINDUNILVR,0.0738874895046179
2000-08-08,HDFCBANK,0.0758928571428572
2000-08-08,INFY,0.1584845002174317
2000-08-17,GRASIM,-0.097404970760234
2000-08-17,MM,0.1072607260726072
2000-08-24,WIPRO,0.1017937139053308
2000-08-28,TATAMOTORS,0.0957112970711298
2000-09-12,ITC,0.0907239521744842
2000-09-13,HINDALCO,0.1201064458900058
2000-09-18,HDFCBANK,-0.0803865583132001
2000-09-19,HDFCBANK,0.1003104848340099
2000-09-19,ICICIBANK,0.1589403973509935
2000-09-20,ZEEL,0.1008689525598871
2000-09-25,WIPRO,0.1436817821500438
2000-09-29,BPCL,-0.091288616754801
2000-10-05,ICICIBANK,-0.1257570359814748
2000-10-06,ICICIBANK,-0.0912795436022819
2000-10-09,GRASIM,-0.1085858585858585
2000-10-10,HINDUNILVR,-0.0713592233009707
2000-10-11,HCLTECH,-0.0981147374822624
2000-10-18,WIPRO,-0.0922300180146014
2000-10-18,ZEEL,-0.1077080890973036
2000-10-19,WIPRO,0.1460427709742278
2000-10-23,ICICIBANK,-0.1215360253365003
2000-10-27,HCLTECH,0.1061001042752869
2000-10-30,HEROMOTOCO,-0.073289206789794
2000-11-01,BPCL,0.0968958514650422
2000-11-03,GRASIM,0.0754897276636406
2000-11-03,TATAMOTORS,0.1182934712346477
2000-11-15,ICICIBANK,0.1602119853240931
2000-11-27,TITAN,0.1
2000-11-28,ASIANPAINT,0.097375840381696
2000-11-28,TITAN,0.106951871657754
2000-11-30,HCLTECH,-0.5318538358523053
2000-12-01,WIPRO,0.0940797641216635
2000-12-08,ICICIBANK,0.1046093494606079
2000-12-11,HCLTECH,0.1129843012914701
2000-12-14,HCLTECH,-0.1036625677641147
2000-12-20,BPCL,-0.4971876255524307
2000-12-26,BPCL,-0.1077359254759011
2000-12-28,CIPLA,0.0895325872284398
2001-01-04,HCLTECH,0.139697322467986
2001-01-04,WIPRO,0.1057492303852232
2001-01-15,BPCL,0.1059822747415066
2001-01-19,HCLTECH,0.115185241652691
2001-01-19,WIPRO,0.1029189066404179
2001-01-19,ZEEL,0.1322658477736347
2001-02-02,BPCL,0.1295011562603236
2001-02-05,BPCL,0.114653407429073
2001-02-07,ITC,-0.101578077821455
2001-02-16,ICICIBANK,-0.1310759148006554
2001-02-23,TITAN,-0.1123448726322664
2001-02-26,ZEEL,-0.1016117729502452
2001-02-27,ZEEL,-0.1495059802392095
2001-02-28,GRASIM,0.0850594227504244
2001-02-28,HEROMOTOCO,0.1163959251101323
2001-02-28,HINDUNILVR,0.1142372059180207
2001-02-28,ICICIBANK,0.1449463763405916
2001-02-28,INFY,0.1077066418208438
2001-02-28,SBIN,0.0994178235557545
2001-03-01,HEROMOTOCO,0.1062950860102347
2001-03-01,ICICIBANK,0.1598069826852115
2001-03-01,INFY,-0.0927399005070773
2001-03-02,BPCL,0.1196185286103541
2001-03-02,HCLTECH,-0.1479071403447063
2001-03-02,INFY,-0.1240552376916013
2001-03-02,TATAMOTORS,-0.0979284369114877
2001-03-02,TITAN,-0.1269841269841269
2001-03-02,WIPRO,-0.1270296679764652
2001-03-02,ZEEL,-0.1599378881987577
2001-03-05,ZEEL,-0.1597042513863216
2001-03-07,HCLTECH,0.1513004980630881
2001-03-07,ZEEL,0.159700835899692
2001-03-09,TATAMOTORS,-0.1495124593716142
2001-03-09,WIPRO,-0.1138103981012941
2001-03-12,HCLTECH,-0.1350357065570223
2001-03-12,INFY,-0.0935355098881851
2001-03-12,WIPRO,-0.159983829808737
2001-03-13,HDFCBANK,-0.1161071143085531
2001-03-13,ICICIBANK,-0.1439610761305093
2001-03-13,ITC,-0.0805702700935189
2001-03-13,MM,-0.128810975609756
2001-03-13,ONGC,-0.07984246330111
2001-03-13,TATAMOTORS,-0.0940228341168569
2001-03-13,TATASTEEL,-0.1583933308071238
2001-03-13,TITAN,-0.0941054808686661
2001-03-13,WIPRO,-0.1591421782416459
2001-03-14,BPCL,-0.131441168365941
2001-03-14,GRASIM,0.1291229385307346
2001-03-14,HCLTECH,0.159599074787972
2001-03-14,HDFC,0.0879120879120878
2001-03-14,HDFCBANK,0.1028713542844224
2001-03-14,ICICIBANK,0.1143430290872618
2001-03-14,INFY,0.1262836492014838
2001-03-14,TATAMOTORS,0.1052631578947367
2001-03-14,TATASTEEL,0.1206663665015759
2001-03-14,WIPRO,0.1374302475318358
2001-03-14,ZEEL,0.1519450800915331
2001-03-15,HEROMOTOCO,-0.8006836544437539
2001-03-15,ICICIBANK,0.1209120912091208
2001-03-15,SUNPHARMA,0.0896797922977066
2001-03-15,ZEEL,0.1247516885180772
2001-03-16,ICICIBANK,-0.1081370449678801
2001-03-21,RELIANCE,0.0748627293424399
2001-03-29,BPCL,0.092775259930685
2001-03-30,HCLTECH,-0.1008147877903441
2001-03-30,ZEEL,-0.104776008885598
2001-04-02,DRREDDY,-0.0694639630596265
2001-04-02,SUNPHARMA,-0.0913607507590394
2001-04-06,DRREDDY,-0.1036271767571956
2001-04-10,HCLTECH,-0.1034250269687163
2001-04-10,RELIANCE,-0.0801959412176346
2001-04-10,ZEEL,-0.1598028863076382
2001-04-11,CIPLA,-0.0775076752730383
2001-04-11,HCLTECH,-0.1598736652128138
2001-04-11,INFY,-0.159990073274905
2001-04-11,WIPRO,-0.1599665380861643
2001-04-11,ZEEL,-0.1600335148722245
2001-04-12,HCLTECH,-0.1598639455782313
2001-04-12,INFY,-0.1101505162333622
2001-04-12,RELIANCE,-0.0829606784888202
2001-04-12,ZEEL,-0.1596009975062344
2001-04-16,WIPRO,0.160040351293615
2001-04-17,WIPRO,0.1043020103330094
2001-04-18,BPCL,0.1234842860678049
2001-04-18,DRREDDY,0.1027907693889087
2001-04-18,HCLTECH,0.1600764087870103
2001-04-18,INFY,0.1599986909495525
2001-04-18,WIPRO,0.1574022605151008
2001-04-18,ZEEL,0.1603773584905661
2001-04-19,BPCL,-0.0942731277533039
2001-04-19,HCLTECH,0.1600526922443603
2001-04-19,RELIANCE,0.1300427872860636
2001-04-19,ZEEL,0.1555555555555554
2001-04-20,CIPLA,0.0896057347670249
2001-04-25,HEROMOTOCO,0.1603086155165023
2001-04-26,HEROMOTOCO,0.1603250831178426
2001-04-26,MM,0.0873786407766989
2001-04-27,GRASIM,-0.1291572489505973
2001-04-27,HCLTECH,-0.1561038961038962
2001-04-27,INFY,-0.1159597773877074
2001-04-27,WIPRO,-0.1365982059363419
2001-04-27,ZEEL,-0.1580739299610895
2001-04-30,HCLTECH,0.1535857186826716
2001-04-30,HEROMOTOCO,-0.0796052631578947
2001-04-30,INFY,0.1417753082239221
2001-04-30,WIPRO,0.1368687071282441
2001-04-30,ZEEL,0.1380704794916234
2001-05-04,SUNPHARMA,0.1034639512682971
2001-05-11,ZEEL,0.1081344374086701
2001-05-17,HDFC,0.102273660018058
2001-05-21,SUNPHARMA,-0.0915363016446048
2001-05-21,TITAN,0.1064278187565859
2001-05-22,DRREDDY,0.0716532955796758
2001-05-22,SUNPHARMA,0.08866125044154
2001-05-30,ZEEL,-0.1122067324039441
2001-06-06,HEROMOTOCO,0.098798915149167
2001-06-15,INFY,-0.1042044886468281
2001-06-18,HDFCBANK,-0.0735294117647058
2001-06-22,HCLTECH,-0.1137142857142857
2001-06-25,HCLTECH,-0.1598968407479044
2001-06-25,WIPRO,-0.1349126003914423
2001-06-26,DRREDDY,0.1043095004897158
2001-06-26,ZEEL,0.1489361702127658
2001-07-03,AXISBANK,-0.0990990990990989
2001-07-03,INDUSINDBK,-0.5279279279279279
2001-07-03,INFY,-0.1179345715548294
2001-07-03,KOTAKBANK,-0.6116504854368932
2001-07-03,RELIANCE,-0.081555834378921
2001-07-03,SHREECEM,-0.0743550834597875
2001-07-09,SUNPHARMA,0.0897487437185928
2001-07-12,ICICIBANK,0.1095712429623212
2001-07-12,ZEEL,0.1166495375128469
2001-07-13,ONGC,0.093469910371319
2001-07-23,SHREECEM,-0.0934844192634559
2001-07-24,SHREECEM,0.125
2001-07-24,TATAMOTORS,0.108011444921316
2001-07-25,ZEEL,-0.1570652173913044
2001-07-26,BAJAUTOFIN,-0.0999999999999999
2001-07-26,BAJFINANCE,-0.0999999999999999
2001-07-31,ZEEL,0.2029808374733852
2001-08-01,DRREDDY,0.0846971086975822
2001-08-01,ZEEL,0.1687315634218289
2001-08-03,INDUSINDBK,-0.0946969696969697
2001-08-07,HCLTECH,-0.1246998284734133
2001-08-09,HCLTECH,-0.0995289780872414
2001-08-14,ZEEL,0.1487236403995562
2001-09-06,ITC,-0.0988089693259698
2001-09-07,HCLTECH,0.1544794188861986
2001-09-12,BPCL,-0.0992438563327032
2001-09-12,KOTAKBANK,-0.1220930232558139
2001-09-14,CIPLA,-0.0906556234367952
2001-09-14,HCLTECH,-0.1368421052631578
2001-09-14,HDFC,-0.0853838220126713
2001-09-14,HDFCBANK,-0.071509906627192
2001-09-14,ICICIBANK,-0.1044477761119441
2001-09-14,KOTAKBANK,-0.1496688741721854
2001-09-14,RELIANCE,-0.0998966586290044
2001-09-14,SHREECEM,-0.1045241809672385
2001-09-14,WIPRO,-0.1214528150040239
2001-09-17,AXISBANK,-0.108651911468813
2001-09-17,HCLTECH,-0.1704545454545454
2001-09-17,ICICIBANK,-0.1612723214285712
2001-09-17,INDUSINDBK,-0.1159420289855072
2001-09-17,INFY,-0.0999948403075177
2001-09-17,IOC,-0.105664925672961
2001-09-17,KOTAKBANK,-0.1495327102803738
2001-09-17,MM,-0.0978354978354978
2001-09-17,SBIN,-0.0996830884471334
2001-09-17,SHREECEM,-0.1602787456445992
2001-09-17,VEDL,-0.1110019646365422
2001-09-17,WIPRO,-0.1346184483033295
2001-09-18,HCLTECH,0.154026060808553
2001-09-18,HINDUNILVR,0.0834662413609783
2001-09-18,ICICIBANK,0.1117764471057882
2001-09-18,KOTAKBANK,0.1776556776556774
2001-09-19,KOTAKBANK,0.1119751166407465
2001-09-19,ZEEL,0.100058858151854
2001-09-21,HCLTECH,-0.1517094017094018
2001-09-21,HINDUNILVR,-0.0765755053507728
2001-09-21,INFY,-0.0999858262295746
2001-09-21,RELIANCE,-0.0969153814089204
2001-09-21,SBIN,-0.08
2001-09-24,HCLTECH,0.1241453760345447
2001-09-24,HEROMOTOCO,0.0761540723316671
2001-09-24,WIPRO,0.193752133834073
2001-09-25,BPCL,0.0894423009470362
2001-09-25,HCLTECH,-0.1901408450704225
2001-09-25,HDFC,0.0916815018611425
2001-09-26,HCLTECH,-0.1367588932806324
2001-09-26,RELIANCE,0.0994675701839302
2001-09-27,HCLTECH,0.1291208791208791
2001-09-27,WIPRO,-0.1142233856893543
2001-09-28,RELIANCE,0.0947455523376088
2001-10-03,WIPRO,-0.107710901619531
2001-10-10,HINDUNILVR,0.088089036230168
2001-10-11,INFY,0.1000019936601608
2001-10-11,ZEEL,0.1001977587343441
2001-10-15,DRREDDY,-0.4997841804251646
2001-10-16,HEROMOTOCO,0.0862611431567907
2001-10-22,CIPLA,-0.0774517007390758
2001-10-22,TATAMOTORS,0.1003257328990228
2001-10-24,DRREDDY,0.0789394697348675
2001-10-24,TITAN,0.1224489795918368
2001-10-25,BAJAUTOFIN,0.1214953271028036
2001-10-25,BAJFINANCE,0.1214953271028036
2001-11-01,ITC,0.078134110787172
2001-11-02,ITC,-0.0806517036235803
2001-11-06,HCLTECH,0.1030958821761347
2001-11-06,MM,0.0946674655482324
2001-11-06,TITAN,0.1661538461538461
2001-11-15,INFY,0.1000084609527032
2001-11-15,KOTAKBANK,0.1875000000000002
2001-11-15,WIPRO,0.1134933477166486
2001-11-19,DRREDDY,-0.099962508201331
2001-11-19,HEROMOTOCO,0.0816530245557995
2001-11-19,INFY,0.1000076917160219
2001-11-19,RELIANCE,0.0978241323502966
2001-11-22,HCLTECH,0.1137980085348506
2001-11-26,INFY,0.098888419867736
2001-11-26,VEDL,0.1145454545454545
2001-11-26,WIPRO,0.0979435604923446
2001-11-26,ZEEL,0.1003316749585405
2001-12-05,SHREECEM,0.1681614349775784
2001-12-05,WIPRO,0.105593571473413
2001-12-10,SHREECEM,0.09375
2001-12-10,TITAN,0.1183206106870231
2001-12-11,MM,0.0988310308182784
2001-12-19,SHREECEM,-0.0746887966804979
2001-12-27,GRASIM,-0.0785330948121645
2001-12-27,WIPRO,-0.1265372071452081
2001-12-31,SHREECEM,0.1728081321473951
2002-01-03,ZEEL,0.1000931098696462
2002-01-04,RELIANCE,0.0829819531118232
2002-01-07,KOTAKBANK,0.1650197628458498
2002-01-08,KOTAKBANK,0.1340118744698895
2002-01-14,KOTAKBANK,0.1164241164241162
2002-01-14,MM,0.0917874396135265
2002-01-14,SBIN,0.0826032540675845
2002-01-14,SHREECEM,0.0904925544100803
2002-01-17,MM,0.0874620829120322
2002-01-21,EICHERMOT,0.1203883495145632
2002-01-31,KOTAKBANK,0.2001563721657544
2002-02-01,EICHERMOT,0.0946843853820598
2002-02-01,TITAN,0.1122448979591836
2002-02-05,IOC,0.2001343183344526
2002-02-06,BPCL,0.1
2002-02-06,GAIL,0.0826600372902421
2002-02-06,INDUSINDBK,0.1022222222222222
2002-02-06,IOC,0.1846670397313934
2002-02-06,ONGC,0.137434955616774
2002-02-06,SBIN,0.1000462107208872
2002-02-07,BPCL,0.1000704721634953
2002-02-07,GAIL,-0.0838117106773822
2002-02-08,IOC,-0.1110829317778341
2002-02-11,EICHERMOT,0.1023316062176165
2002-02-13,ONGC,0.186800894854586
2002-02-14,ICICIBANK,0.1000957854406128
2002-02-14,KOTAKBANK,0.1601705237515225
2002-02-14,ONGC,0.1291234684260132
2002-02-15,ICICIBANK,0.1001306051371353
2002-02-15,INDUSINDBK,0.1007751937984495
2002-02-18,BAJAUTOFIN,0.140771637122002
2002-02-18,BAJFINANCE,0.140771637122002
2002-02-18,INDUSINDBK,0.1549295774647887
2002-02-18,ZEEL,0.1001715265866209
2002-02-20,EICHERMOT,0.1860744297719088
2002-02-21,KOTAKBANK,0.2001044932079414
2002-02-22,ICICIBANK,0.1001558846453622
2002-02-22,TATASTEEL,0.095837366892546
2002-02-25,TITAN,0.1798483206933911
2002-02-26,DRREDDY,0.0929050720347346
2002-02-28,INDUSINDBK,-0.1257668711656442
2002-02-28,SBIN,-0.099881329113924
2002-03-01,KOTAKBANK,0.1304147465437788
2002-03-01,ONGC,0.0810568741603223
2002-03-01,ZEEL,0.0997200839748075
2002-03-04,KOTAKBANK,0.2001630656339175
2002-03-05,KOTAKBANK,0.116508152173913
2002-03-06,INDUSINDBK,0.1245791245791245
2002-03-12,BAJAUTOFIN,0.1325556733828208
2002-03-12,BAJFINANCE,0.1325556733828208
2002-04-01,GAIL,0.1044678055190539
2002-04-01,IOC,0.1386039529647236
2002-04-01,ONGC,0.2000728199526671
2002-04-04,EICHERMOT,0.1878453038674032
2002-04-12,KOTAKBANK,0.1066465256797584
2002-04-16,KOTAKBANK,0.1452211126961482
2002-04-17,EICHERMOT,0.1234177215189873
2002-04-19,WIPRO,-0.0969340521701247
2002-04-30,EICHERMOT,0.1831223628691982
2002-05-02,BAJAUTOFIN,0.1804511278195488
2002-05-02,BAJFINANCE,0.1804511278195488
2002-05-06,BAJAUTOFIN,0.1698872785829308
2002-05-06,BAJFINANCE,0.1698872785829308
2002-05-08,EICHERMOT,0.1023890784982934
