Volatility,Return,Sharpe
0.18038582374480364,0.18362967195414698,0.7407991890936854
0.17552213123668448,0.18753842777943874,0.7835959306691289
0.18879870590029166,0.18576694914871755,0.7191095325643746
0.18550809125905915,0.15559063806487858,0.5691969409432546
0.1819234414489993,0.18799584588001186,0.7585380134681424
0.18814413566734106,0.19172490716648832,0.7532783664172936
0.1951135726262281,0.1575572780240467,0.5512547209111394
0.16759429322079558,0.17447035419802512,0.7426884997452913
0.18000505526440952,0.17940146796924675,0.7188768547592669
0.1759518819672903,0.1808917841830683,0.7439067017617991
0.1889644625838898,0.18978850451650559,0.739760813250519
0.18601800322723386,0.18285768678772676,0.7142195082345438
0.17857218610930353,0.1889489384657405,0.7781107544972893
0.19008384561893113,0.17450241042729056,0.6549868034387606
0.18970568599742166,0.16662547980776374,0.6147706073994473
0.1898110759881367,0.19305875380464055,0.7536902315098926
0.18142231724610786,0.17199789262130494,0.6724525101055185
0.19583554066065795,0.19849271772139432,0.7582521396292472
0.18339815191479159,0.1934093048306495,0.781956106609399
0.18254063326297695,0.17575827761085816,0.6889330630823695
0.2113401465324457,0.21101047257470576,0.7618546462490828
0.17281417591121895,0.17823187677986055,0.7420217473694867
0.17899430220561446,0.18567728008924464,0.7579977598023725
0.19788700067202875,0.18834542533971182,0.6991132558980006
0.17039489623840146,0.176331616768335,0.741404933816697
0.17843379070584864,0.1760233761677291,0.7062752837856867
0.1681222090604458,0.18037463715754673,0.7754753990335237
0.1769285772453389,0.20195222577474778,0.8588337064624809
0.18101425445700636,0.19512387071477555,0.8017262018955789
0.177979083870521,0.18685354061799467,0.7689304700408224
0.18212315671669901,0.19129828932500728,0.7758392280933462
0.18830448965784413,0.1629968034856115,0.6000749301884977
0.190515179239763,0.18506426063314577,0.7089422542188496
0.17535872874353062,0.15994601978358194,0.6269777419770335
0.18553795437240994,0.17991508309393023,0.7002075857383119
0.1756144197383487,0.17021833354643084,0.6845584418725207
0.18002831806145425,0.1731355711294936,0.6839789009607932
0.1846231920148923,0.2017657350002364,0.8220296342184056
0.19653282817540665,0.18513206259253576,0.6875801047951623
0.17719872832593148,0.1655359706292355,0.6520135427649557
0.18082080948444298,0.17194872641058093,0.6744175449622287
0.17772599848106924,0.16222865309040235,0.6314700946938642
0.17578151583187146,0.1974282673578316,0.8387017637215127
0.18335858248130668,0.19558499878576485,0.793990642901088
0.17494295707900817,0.17681931201760495,0.724918076926815
0.1863107329790954,0.18956729178388423,0.7491103145385837
0.17783039426538466,0.1921422791536889,0.799313749153383
0.19517636636907892,0.17036917796258708,0.6167200476258929
0.18114688705952003,0.1658179510655496,0.639359322953725
0.17784078282749347,0.17836743297337912,0.7218109981999811
0.18491194577930115,0.18761378410851576,0.7442125143865103
0.16994581553507057,0.16630325795086187,0.6843549373939198
0.17841157111223893,0.18429574039058452,0.7527299914090152
0.19193840966096118,0.18308049810068006,0.6933500091813444
0.18448158350167398,0.16376607082868505,0.6166798260795108
0.1765192739671599,0.16134582864307323,0.6307856708258854
0.1878654424104326,0.16848320260233218,0.6306811997039884
0.18124294011358089,0.1891905122466189,0.7679775673435407
0.17373961176042815,0.18159034608586808,0.7573997935906507
0.17849500680858899,0.16272385807722145,0.6315238733714388
0.18589176875956523,0.17167941680540175,0.6545713003720108
0.20353584475621822,0.19437161117743232,0.7093178665917597
0.19028275639781342,0.18729328047776203,0.7215224494159139
0.17592715311876034,0.15510567515126694,0.5974386175641399
0.18707236127347632,0.19868815986886765,0.794816288502951
0.16610639434164032,0.1687247577006705,0.7147512783673013
0.1787244081380561,0.1631528313203923,0.6331134762129811
0.17338154369176795,0.19702361888163097,0.8479773322528766
0.18839860741583211,0.18231693236892335,0.7023243652585728
0.17515090273329645,0.1844411365132813,0.76757318640827
0.19027005414925077,0.19202612265827732,0.746444958421412
0.17841574236905547,0.18472832774248948,0.7551369960605946
0.1654492323243963,0.19371549541555375,0.8686380311138028
0.17436828989875933,0.1745483849861144,0.7142834574934981
0.1943308809023551,0.16133971384948628,0.5729388624828539
0.1909114201888783,0.16633205632972597,0.6093509556140371
0.17853657906269754,0.1643368666886829,0.6404114343903199
0.18897875775726825,0.1705609316287924,0.637960229284847
0.177004235653891,0.188476757103904,0.7823358384184516
0.1776632001250666,0.17767579204542483,0.7186394929031282
0.17082504749284333,0.18841405735385244,0.8102679284175305
0.1712797899110988,0.17823794561922776,0.7487044775439559
0.19433008689251893,0.1813748276213415,0.6760395660914975
0.1875972617575586,0.17069057101582766,0.6433493212273118
0.17696162000201118,0.1631558110745394,0.6394370207124763
0.19515112403060964,0.20981729653945838,0.8189412043273236
0.1727794305917324,0.17633107051261812,0.7311696194388496
0.18306730043789787,0.18790184307027222,0.7532849544424937
0.16955386604707426,0.1755257380770029,0.7403295542795375
0.17989141332242034,0.1605298983964147,0.6144256490903842
0.19174646226657538,0.17683157292224375,0.6614545656958001
0.17949028444593762,0.20458963585942655,0.8612702149123221
0.1794548447257903,0.17948287287911308,0.7215345625077153
0.18354974056616377,0.16544550761902718,0.6289603421009075
0.18481001822128282,0.1827966439505888,0.7185576043371436
0.16647594776035107,0.18587727890118053,0.8161976593566621
0.17765262052392147,0.1970790402734182,0.8279024527736337
0.1716474998307747,0.17694539385228716,0.7395703052910246
0.18719398184524644,0.20461694328394098,0.8259717634072395
0.1911904189007884,0.18558678602833306,0.7091714470205284
0.1812994186500434,0.18640564252117536,0.7523777160282843
0.1960627206092911,0.1951469946128751,0.7403089897039653
0.18136695540773362,0.18680896246862058,0.754321326953184
0.18538427850739092,0.18227477164455583,0.7135166623057643
0.17607721879057073,0.18753092370000288,0.7810830080385612
0.18852678373072426,0.19468234030946313,0.7674365278310544
0.17848497704675811,0.18286285305247632,0.7443923586782877
0.17252279221095754,0.18394766104277327,0.7764055944502954
0.19201042825008033,0.1806400396969583,0.6803799194010894
0.1782576875073096,0.16621248538456188,0.6519353359152966
0.18005311134948251,0.18120144512730765,0.7286819102650554
0.18823851985438245,0.2077938119231377,0.8382652607192397
0.17779841958553083,0.17247966108075308,0.6888681089869508
0.17393837627080672,0.18186388342281004,0.7581069011332472
0.18023238957193122,0.16012221603191673,0.6110012539558916
0.18633256647383836,0.1847664558805558,0.7232576593071153
0.19550498258341795,0.21626161075112585,0.8504213476001075
0.18296600842919097,0.18292017901928884,0.7264747160439355
0.19323311359056158,0.16026236200702365,0.5706183580970327
0.17491913330222847,0.19742773578998848,0.8428336740913307
0.17723596155876564,0.1739600867737763,0.6994070824203202
0.1878541852103942,0.180937287865921,0.6970155480926495
0.1785313714853619,0.17356759522747545,0.6921337925060804
0.17520355164716644,0.19774344308346634,0.8432673978036664
0.19019190589754323,0.20841582229927766,0.8329262044653812
0.18096907523712058,0.165782636376258,0.6397923856578814
